Date,New Zealand,Far North District,Whangarei District,Kaipara District,Rodney District (2010 and earlier),North Shore City (2010 and earlier),Waitakere City (2010 and earlier),Auckland City (2010 and earlier),Manukau City (2010 and earlier),Papakura District (2010 and earlier),Franklin District (2010 and earlier),Thames-Coromandel District,Hauraki District,Waikato District,Matamata-Piako District,Hamilton City,Waipa District,Otorohanga District,South Waikato District,Waitomo District,Taupo District,Western Bay of Plenty District,Tauranga City,Rotorua District,Whakatane District,Kawerau District,Opotiki District,Gisborne District,Wairoa District,Hastings District,Napier City,Central Hawke's Bay District,New Plymouth District,Stratford District,South Taranaki District,Ruapehu District,Whanganui District,Rangitikei District,Manawatu District,Palmerston North City,Tararua District,Horowhenua District,Kapiti Coast District,Porirua City,Upper Hutt City,Lower Hutt City,Wellington City,Masterton District,Carterton District,South Wairarapa District,Tasman District,Nelson City,Marlborough District,Kaikoura District,Buller District,Grey District,Westland District,Hurunui District,Waimakariri District,Christchurch City,Banks Peninsula District (February 2006 and earlier),Selwyn District,Ashburton District,Timaru District,Mackenzie District,Waimate District,Chatham Islands Territory,Waitaki District,Central Otago District,Queenstown-Lakes District,Dunedin City,Clutha District,Southland District,Gore District,Invercargill City,Auckland (2011 and later),Rodney Ward,Albany Ward,North Shore Ward,Waitakere Ward,Waitemata and Gulf Ward,Whau Ward,Albert-Eden-Roskill Ward,Orakei Ward,Maungakiekie-Tamaki Ward,Howick Ward,Manukau Ward,Manurewa-Papakura Ward,Franklin Ward,Area Outside Territorial Authority
15/11/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/1990,1468,25,15,13,30,62,52,63,76,15,35,20,11,14,16,16,27,4,3,1,22,21,44,19,22,0,9,5,2,12,8,1,12,6,1,6,15,5,14,38,10,14,32,9,7,21,24,4,4,3,23,17,12,1,1,1,1,3,9,84,7,14,2,9,2,0,0,0,2,13,16,3,2,2,5,,,,,,,,,,,,,,,
15/05/1990,1950,24,25,7,64,68,83,92,108,17,52,39,11,19,8,36,22,3,4,3,29,26,85,29,19,1,4,5,0,13,15,1,19,0,4,3,15,1,17,37,2,12,40,16,12,19,33,13,5,10,21,18,19,3,0,7,2,7,14,99,5,17,3,15,1,1,0,3,5,7,24,5,1,3,12,,,,,,,,,,,,,,,
15/06/1990,1659,29,18,10,47,49,60,85,89,17,48,28,13,20,11,30,19,2,0,2,32,27,54,17,14,0,4,7,2,15,15,0,20,1,0,0,8,1,11,35,7,17,27,10,9,26,22,8,3,2,22,8,18,1,5,1,5,7,34,95,7,15,5,9,0,1,1,3,4,10,16,0,2,5,10,,,,,,,,,,,,,,,
15/07/1990,1739,33,24,10,54,54,55,95,101,14,28,30,11,14,7,39,19,1,1,2,20,32,45,18,15,1,7,9,1,4,17,0,18,0,4,3,9,6,19,44,4,11,46,13,9,15,21,11,2,3,20,14,23,1,0,2,3,6,33,81,5,15,10,10,0,1,0,8,5,10,28,3,10,2,10,,,,,,,,,,,,,,,
15/08/1990,1761,35,22,6,37,77,45,97,74,21,47,31,10,16,22,22,20,2,1,1,15,28,79,28,15,0,2,14,1,17,13,3,19,1,4,2,15,5,10,32,8,13,40,12,9,18,25,15,2,4,24,12,24,2,3,4,2,9,26,93,10,14,4,12,1,1,3,5,6,7,29,2,3,1,15,,,,,,,,,,,,,,,
15/09/1990,1663,36,29,11,59,55,44,74,101,13,31,28,9,15,11,28,21,0,1,7,25,24,59,15,17,0,7,2,1,10,7,0,17,1,9,3,10,0,17,25,3,11,26,16,4,16,23,9,2,2,24,10,30,1,3,1,5,7,22,90,7,23,13,11,0,0,0,5,4,8,22,1,5,3,12,,,,,,,,,,,,,,,
15/10/1990,1883,20,28,8,42,79,77,87,79,12,37,39,8,20,7,32,27,2,1,3,26,31,97,16,24,0,3,6,3,11,22,4,20,2,2,5,15,4,22,37,3,14,46,13,14,13,21,13,1,0,30,10,31,1,5,2,7,4,36,84,11,16,8,17,1,3,0,6,2,11,37,3,10,4,16,,,,,,,,,,,,,,,
15/11/1990,1865,42,31,7,46,72,37,135,78,19,35,37,9,19,8,26,19,0,3,3,16,25,60,22,17,1,7,5,2,18,15,3,22,2,7,5,10,6,12,39,3,14,36,14,7,25,21,9,4,8,32,16,35,1,1,3,4,6,27,86,5,22,7,17,1,1,0,6,4,15,28,1,1,6,12,,,,,,,,,,,,,,,
15/12/1990,1360,36,18,6,37,37,37,95,63,4,37,26,14,19,8,32,29,3,2,2,17,9,43,12,6,0,3,7,2,9,10,1,20,1,4,2,12,1,7,18,0,14,22,5,8,12,17,9,5,5,21,9,16,2,5,5,1,3,23,58,6,18,4,10,0,0,0,6,5,9,23,5,5,0,7,,,,,,,,,,,,,,,
15/01/1991,1154,23,20,7,35,32,39,50,69,8,27,26,11,8,5,18,6,0,0,0,13,23,44,17,10,0,9,1,0,7,7,3,15,0,2,3,11,1,14,17,3,12,30,5,3,10,11,3,1,1,17,6,23,2,1,1,4,7,10,66,2,7,7,11,1,0,0,2,2,12,23,0,2,0,5,,,,,,,,,,,,,,,
15/02/1991,1201,20,13,3,31,36,49,53,64,11,23,20,7,14,10,28,9,0,0,0,17,22,48,8,13,1,5,7,2,10,17,1,16,1,1,1,8,0,9,30,4,7,23,8,5,15,17,4,1,3,26,14,13,1,3,4,3,4,16,61,4,9,8,8,0,1,0,5,3,8,18,2,2,1,12,,,,,,,,,,,,,,,
15/03/1991,1462,31,17,16,40,48,59,67,82,15,26,19,5,14,6,21,17,0,1,0,8,24,47,18,10,1,2,1,0,15,5,3,17,4,3,2,11,2,14,19,3,16,29,7,3,10,18,13,3,4,27,11,17,4,2,0,2,5,27,83,5,15,10,17,1,2,0,4,1,9,29,4,9,1,6,,,,,,,,,,,,,,,
15/04/1991,1291,35,22,7,33,36,39,78,62,9,22,31,17,14,9,19,19,1,3,1,10,20,42,15,10,0,2,6,0,11,10,2,20,1,6,2,8,2,7,25,8,15,22,5,6,10,11,6,3,3,22,8,19,0,4,2,3,7,14,59,2,15,2,6,1,1,0,5,3,5,30,5,4,2,6,,,,,,,,,,,,,,,
15/05/1991,1089,30,28,9,32,33,41,72,78,9,28,30,12,16,7,12,13,1,1,0,20,25,53,12,11,0,7,5,0,8,19,1,17,1,4,4,10,5,10,34,8,8,30,7,8,15,16,6,4,1,33,11,20,2,3,1,2,8,22,83,7,10,10,11,2,0,0,5,7,7,33,1,1,2,7,,,,,,,,,,,,,,,
15/06/1991,892,23,20,6,16,29,35,44,74,8,22,31,3,12,3,11,10,3,0,0,10,11,44,15,13,0,2,5,0,9,10,3,16,0,3,4,8,3,6,25,6,10,25,3,7,11,16,5,3,4,26,18,13,6,2,2,0,4,22,77,3,10,7,14,0,1,0,4,1,7,38,1,5,1,3,,,,,,,,,,,,,,,
15/07/1991,1047,40,22,1,30,26,45,76,45,7,26,25,13,11,6,19,14,2,5,7,10,25,60,16,8,0,2,4,3,18,14,2,17,0,2,1,10,2,12,25,5,6,27,12,11,16,24,13,2,5,23,12,22,0,1,4,3,1,18,86,7,10,16,8,0,0,0,4,2,14,26,3,5,1,9,,,,,,,,,,,,,,,
15/08/1991,1019,30,21,6,30,40,50,65,78,12,24,40,12,9,4,24,8,1,2,2,16,18,44,17,10,0,5,4,1,10,17,8,11,1,2,0,4,2,7,24,3,8,25,7,2,12,13,5,4,3,17,10,17,0,2,2,1,2,23,103,7,12,12,8,0,2,1,5,6,9,27,1,3,1,7,,,,,,,,,,,,,,,
15/09/1991,1159,34,23,7,26,35,38,69,66,12,21,43,9,16,10,31,12,5,3,2,13,21,66,24,16,0,7,10,0,17,13,2,21,2,4,3,11,3,16,27,5,9,22,11,8,19,33,8,8,1,23,16,25,2,5,1,0,8,19,79,7,17,13,9,0,3,0,5,2,12,36,3,5,1,6,,,,,,,,,,,,,,,
15/10/1991,1208,23,33,5,40,49,39,91,83,9,33,35,20,16,8,28,17,1,3,0,19,15,56,12,9,0,0,10,4,13,11,3,20,1,4,4,8,2,9,35,5,21,29,8,5,23,17,9,4,7,26,19,30,3,3,1,0,7,17,104,4,19,7,8,1,2,0,8,3,10,23,5,6,0,6,,,,,,,,,,,,,,,
15/11/1991,1073,26,23,13,37,43,53,52,86,7,23,36,4,11,10,30,11,1,2,3,18,16,44,11,6,0,3,5,3,20,15,1,19,1,6,1,7,2,9,31,3,8,13,15,3,4,31,12,1,1,21,12,15,0,8,4,0,5,21,86,4,15,13,16,2,1,1,10,5,12,28,4,3,2,5,,,,,,,,,,,,,,,
15/12/1991,1044,26,17,12,45,21,25,54,79,2,22,31,10,15,10,20,13,2,4,2,10,16,53,13,9,0,3,2,4,8,9,1,30,4,2,3,10,5,11,31,4,15,19,9,10,15,26,10,0,6,14,14,16,2,8,7,0,3,21,62,10,11,9,11,2,1,0,5,5,15,51,8,8,4,9,,,,,,,,,,,,,,,
15/01/1992,883,23,24,4,29,41,34,47,80,3,20,14,7,11,5,30,7,1,1,0,8,14,32,13,6,0,3,1,0,9,14,3,24,3,6,1,7,1,10,19,1,12,17,6,6,14,19,2,3,4,28,7,17,3,5,1,1,5,28,66,5,20,2,10,0,0,0,1,1,6,26,4,5,0,3,,,,,,,,,,,,,,,
15/02/1992,995,34,21,8,24,46,58,62,77,3,24,25,5,12,9,26,8,0,1,0,7,21,49,13,11,0,1,3,3,12,7,0,18,1,3,3,5,3,7,20,4,8,25,6,4,11,38,6,2,3,31,7,10,3,2,0,2,3,25,75,5,19,10,10,1,3,0,2,3,12,17,7,1,0,10,,,,,,,,,,,,,,,
15/03/1992,1051,27,22,7,38,26,39,55,77,8,24,18,8,7,7,21,18,5,3,2,19,27,60,10,7,0,6,8,2,8,9,3,22,2,7,4,10,5,7,25,3,16,16,19,4,10,30,4,3,5,32,15,12,1,2,2,4,5,18,93,4,11,13,7,0,0,0,4,1,17,26,3,6,5,7,,,,,,,,,,,,,,,
15/04/1992,1076,29,20,4,37,33,30,67,79,9,25,19,9,8,12,18,21,4,6,1,14,25,46,18,11,0,1,10,0,12,18,1,22,3,2,8,8,0,13,31,8,11,20,7,4,5,24,9,3,3,25,12,16,1,2,3,0,5,20,87,7,14,10,4,1,0,0,7,6,15,48,3,7,2,13,,,,,,,,,,,,,,,
15/05/1992,1042,30,23,8,39,28,42,51,70,8,27,32,11,15,9,27,12,2,4,2,11,23,42,19,12,0,0,6,0,15,9,2,20,2,4,7,3,4,7,29,5,7,24,16,7,7,15,8,2,3,32,23,21,3,4,2,4,8,25,70,3,8,13,7,2,0,0,4,2,21,29,3,3,3,3,,,,,,,,,,,,,,,
15/06/1992,1015,27,23,5,21,38,31,60,62,10,20,16,2,10,6,18,13,6,2,1,19,33,62,6,4,0,2,4,2,10,16,3,13,0,5,9,12,5,8,29,5,1,27,7,5,6,23,11,3,5,33,18,13,2,2,5,4,1,32,81,10,18,9,13,1,6,0,5,4,10,20,3,10,2,7,,,,,,,,,,,,,,,
15/07/1992,1095,35,16,9,36,31,37,59,78,9,19,26,7,17,12,32,10,0,0,2,20,18,56,10,9,3,2,4,1,19,21,3,24,4,3,2,14,1,9,27,2,11,19,12,3,26,22,5,2,3,24,18,18,0,1,2,1,7,30,85,7,14,12,14,0,0,1,3,9,11,32,3,0,5,8,,,,,,,,,,,,,,,
15/08/1992,1038,37,17,11,38,33,38,57,55,6,17,14,6,12,5,41,7,3,0,1,19,26,56,20,4,0,1,1,3,15,14,3,32,1,4,3,5,3,11,21,4,11,18,14,3,6,23,6,0,2,32,17,23,1,6,2,3,4,24,87,11,5,14,8,0,5,0,8,7,15,17,4,8,2,8,,,,,,,,,,,,,,,
15/09/1992,1064,29,17,2,41,38,28,54,77,10,20,37,3,5,7,31,19,0,1,1,13,24,44,12,7,0,3,12,1,15,19,4,22,1,9,1,12,1,7,39,2,12,23,15,5,13,22,10,2,3,31,18,20,0,1,3,2,3,29,73,5,14,10,13,0,1,0,7,7,17,20,3,6,2,6,,,,,,,,,,,,,,,
15/10/1992,1177,24,19,5,39,32,37,70,90,7,16,24,6,26,6,39,9,4,0,1,22,26,60,19,12,0,2,8,1,19,21,4,23,1,5,1,4,3,12,31,5,9,10,15,8,12,28,11,2,3,23,19,22,0,4,4,2,6,41,87,12,13,17,17,3,1,0,2,7,20,18,9,6,2,11,,,,,,,,,,,,,,,
15/11/1992,1241,32,34,9,41,65,42,71,61,11,36,36,6,12,11,22,14,2,0,3,15,22,61,16,11,0,5,8,1,25,12,3,22,2,9,2,9,1,9,30,2,9,30,14,8,14,26,12,3,5,28,23,23,4,4,4,2,5,24,91,11,17,11,13,3,1,0,4,8,22,30,3,5,6,5,,,,,,,,,,,,,,,
15/12/1992,1379,27,31,12,67,45,40,72,81,9,33,40,3,22,4,30,20,4,2,0,23,38,42,19,11,0,10,8,1,20,23,5,30,5,8,8,8,5,25,39,4,11,26,16,3,21,22,9,7,2,38,19,23,2,4,9,4,10,34,61,12,24,15,10,2,1,0,9,15,29,33,6,12,4,12,,,,,,,,,,,,,,,
15/01/1993,853,26,23,0,28,42,25,40,78,9,17,13,11,10,4,15,5,0,1,4,18,20,54,10,2,0,0,3,0,6,0,2,14,2,10,8,3,1,3,19,3,7,27,16,3,5,30,12,1,4,16,17,17,0,2,0,4,3,22,43,3,21,0,8,0,1,0,7,1,18,24,6,3,0,3,,,,,,,,,,,,,,,
15/02/1993,953,24,10,10,29,61,26,79,60,6,11,14,3,10,7,29,13,1,1,1,6,17,36,15,8,0,1,7,2,21,9,3,26,0,5,4,14,3,9,20,2,4,15,5,3,5,25,8,4,0,8,19,18,2,6,1,1,4,31,82,1,8,5,11,2,0,4,3,3,22,26,5,9,1,9,,,,,,,,,,,,,,,
15/03/1993,1172,26,11,4,43,66,47,95,62,13,15,18,8,9,10,41,26,5,4,0,11,22,58,18,4,0,2,15,2,19,18,4,27,3,6,2,2,3,5,29,2,10,20,13,8,11,32,13,0,1,35,16,18,3,6,3,8,3,17,71,11,12,11,15,1,2,0,6,4,34,26,0,2,2,3,,,,,,,,,,,,,,,
15/04/1993,1160,28,22,8,44,50,34,95,83,12,23,31,7,17,4,20,10,2,1,1,12,24,58,19,10,0,0,17,0,22,20,3,24,1,10,2,6,9,19,23,3,13,17,8,3,9,33,9,2,2,31,15,25,3,4,1,0,4,16,81,8,15,3,10,1,1,1,4,6,17,21,2,8,1,12,,,,,,,,,,,,,,,
15/05/1993,1208,22,23,4,61,42,36,101,74,7,25,24,8,15,5,29,17,2,0,1,17,29,63,14,10,0,5,6,2,20,21,4,21,1,8,3,8,5,8,19,4,8,12,14,4,16,27,9,2,2,22,22,18,3,6,1,1,11,34,101,4,21,16,9,1,0,0,2,3,30,25,3,4,6,7,,,,,,,,,,,,,,,
15/06/1993,1200,31,17,8,37,45,43,71,70,10,20,23,5,11,4,32,19,3,1,2,14,20,40,15,14,1,1,8,2,26,24,2,29,0,9,6,7,5,6,32,2,3,28,14,7,17,29,3,0,2,27,29,21,2,6,9,1,11,21,129,9,15,8,13,0,1,0,8,8,24,16,5,7,3,9,,,,,,,,,,,,,,,
15/07/1993,1183,9,19,4,36,61,48,61,100,6,25,29,7,12,8,32,9,3,1,1,14,27,56,9,13,0,4,4,1,20,15,3,26,2,6,3,9,1,6,26,3,7,17,10,11,23,9,12,1,3,41,29,24,0,6,1,3,2,28,100,5,10,9,17,2,0,1,11,5,27,28,6,9,2,5,,,,,,,,,,,,,,,
15/08/1993,1244,26,29,5,40,67,34,60,98,5,8,28,4,14,4,43,9,2,0,0,19,21,81,13,7,0,4,10,1,23,18,5,17,0,3,3,15,5,9,21,9,7,28,7,2,8,20,12,0,4,29,40,24,1,4,6,5,4,33,111,9,17,15,9,2,1,0,0,5,28,25,7,11,3,7,,,,,,,,,,,,,,,
15/09/1993,1204,26,25,5,51,64,38,76,74,7,22,32,6,4,10,27,11,0,3,7,23,22,65,12,11,0,4,7,2,15,21,4,24,7,2,7,6,2,10,30,2,7,27,6,10,9,23,9,0,4,31,22,27,2,6,8,3,2,32,88,2,9,15,9,3,0,0,7,8,29,23,2,8,3,6,,,,,,,,,,,,,,,
15/10/1993,1139,25,19,7,56,48,35,66,73,6,18,22,8,8,3,31,18,3,1,1,16,29,53,12,9,0,3,15,2,20,30,3,22,3,6,1,15,2,6,26,1,7,23,8,4,8,30,7,1,6,22,19,17,1,2,3,3,9,30,94,5,14,7,12,3,1,0,8,5,37,12,2,8,2,7,,,,,,,,,,,,,,,
15/11/1993,1336,26,41,6,58,65,62,63,112,10,34,28,2,10,14,38,18,2,0,1,19,24,72,14,9,0,1,10,1,23,14,2,21,1,4,4,6,3,7,30,2,13,32,8,5,16,20,12,0,4,32,26,27,2,4,5,8,5,16,100,5,25,9,8,0,6,0,4,5,30,25,4,10,4,9,,,,,,,,,,,,,,,
15/12/1993,1224,26,28,6,64,58,35,75,55,12,30,25,6,13,5,35,26,7,0,0,15,19,74,13,8,0,3,9,1,16,16,2,31,3,1,1,8,3,8,33,0,6,29,11,9,12,30,4,0,4,31,13,27,1,5,5,4,4,20,107,9,8,9,6,2,1,0,5,5,41,21,2,13,4,6,,,,,,,,,,,,,,,
