Date,New Zealand,Far North District,Whangarei District,Kaipara District,Rodney District (2010 and earlier),North Shore City (2010 and earlier),Waitakere City (2010 and earlier),Auckland City (2010 and earlier),Manukau City (2010 and earlier),Papakura District (2010 and earlier),Franklin District (2010 and earlier),Thames-Coromandel District,Hauraki District,Waikato District,Matamata-Piako District,Hamilton City,Waipa District,Otorohanga District,South Waikato District,Waitomo District,Taupo District,Western Bay of Plenty District,Tauranga City,Rotorua District,Whakatane District,Kawerau District,Opotiki District,Gisborne District,Wairoa District,Hastings District,Napier City,Central Hawke's Bay District,New Plymouth District,Stratford District,South Taranaki District,Ruapehu District,Whanganui District,Rangitikei District,Manawatu District,Palmerston North City,Tararua District,Horowhenua District,Kapiti Coast District,Porirua City,Upper Hutt City,Lower Hutt City,Wellington City,Masterton District,Carterton District,South Wairarapa District,Tasman District,Nelson City,Marlborough District,Kaikoura District,Buller District,Grey District,Westland District,Hurunui District,Waimakariri District,Christchurch City,Banks Peninsula District (February 2006 and earlier),Selwyn District,Ashburton District,Timaru District,Mackenzie District,Waimate District,Chatham Islands Territory,Waitaki District,Central Otago District,Queenstown-Lakes District,Dunedin City,Clutha District,Southland District,Gore District,Invercargill City,Auckland (2011 and later),Rodney Ward,Albany Ward,North Shore Ward,Waitakere Ward,Waitemata and Gulf Ward,Whau Ward,Albert-Eden-Roskill Ward,Orakei Ward,Maungakiekie-Tamaki Ward,Howick Ward,Manukau Ward,Manurewa-Papakura Ward,Franklin Ward,Area Outside Territorial Authority
15/01/1994,945,23,20,2,36,50,36,67,92,4,9,22,1,11,11,26,5,4,2,0,13,28,55,5,17,0,3,4,0,10,14,3,11,0,4,1,9,1,6,8,3,4,18,7,2,7,28,5,0,1,26,19,21,3,2,3,3,6,23,61,0,15,4,11,0,0,0,2,2,11,29,2,8,2,4,,,,,,,,,,,,,,,
15/02/1994,1153,28,34,3,48,44,44,86,86,9,23,24,6,12,18,41,12,2,1,2,13,28,88,14,7,0,5,7,2,9,18,2,17,2,6,1,4,1,10,25,5,8,14,9,3,14,15,8,5,2,27,12,21,4,2,1,6,4,33,87,2,15,5,9,1,0,0,5,9,15,11,6,4,1,8,,,,,,,,,,,,,,,
15/03/1994,1347,30,19,6,63,91,53,66,118,10,28,27,4,10,6,36,15,5,6,0,16,39,95,18,13,0,5,4,3,19,19,2,7,1,10,4,8,5,6,25,3,5,39,13,7,8,27,3,0,3,31,15,23,2,5,6,6,2,36,95,6,18,8,11,4,0,0,8,6,19,19,4,12,3,8,,,,,,,,,,,,,,,
15/04/1994,1209,23,29,7,54,74,61,65,88,18,17,17,10,8,7,35,13,2,0,2,18,24,77,12,8,0,3,14,2,24,18,6,21,0,1,9,6,4,14,32,3,7,17,18,1,10,14,9,0,5,37,28,21,2,4,1,6,3,24,71,4,11,5,7,5,1,0,3,10,20,17,5,7,2,8,,,,,,,,,,,,,,,
15/05/1994,1410,17,30,4,63,94,84,95,128,13,26,33,4,12,9,38,18,3,2,1,20,15,71,16,9,0,3,4,0,13,24,3,22,2,6,2,11,4,11,26,2,7,22,15,6,10,16,7,1,2,28,33,30,0,4,2,6,7,25,102,4,27,16,10,3,2,1,10,7,26,27,4,7,0,5,,,,,,,,,,,,,,,
15/06/1994,1289,17,35,7,48,84,62,82,74,13,19,16,3,9,4,41,20,1,0,2,27,17,84,15,7,0,2,11,0,18,24,0,16,2,4,1,11,5,8,35,5,3,21,7,3,11,27,6,0,2,39,23,23,3,4,2,1,6,24,131,4,25,10,9,3,1,0,7,2,17,21,5,11,4,5,,,,,,,,,,,,,,,
15/07/1994,1387,33,37,4,67,83,67,85,95,11,19,34,3,14,7,51,17,2,2,4,19,37,115,17,14,0,2,13,1,15,17,1,18,0,2,1,9,1,11,29,0,6,18,14,6,5,36,6,1,2,30,14,26,1,4,1,2,2,20,107,7,20,8,8,2,1,0,4,9,17,27,6,10,1,9,,,,,,,,,,,,,,,
15/08/1994,1523,30,28,6,70,100,60,88,132,18,25,30,6,7,10,62,21,0,0,0,23,35,95,19,6,0,3,8,2,25,16,1,22,1,3,5,8,2,6,32,1,7,34,17,6,9,32,9,1,2,21,23,31,2,4,5,4,8,29,134,6,11,13,7,0,4,0,9,13,16,26,9,8,3,14,,,,,,,,,,,,,,,
15/09/1994,1481,34,40,3,65,97,59,107,114,12,35,36,7,18,5,63,14,0,1,0,22,32,93,22,6,0,0,10,0,23,19,2,8,1,3,4,9,0,14,29,4,9,28,15,3,6,26,2,0,3,36,24,19,0,3,8,4,3,43,106,3,17,13,13,2,3,0,4,15,24,14,6,11,1,6,,,,,,,,,,,,,,,
15/10/1994,1494,31,39,8,64,93,82,113,95,17,27,37,4,14,7,51,17,3,0,1,21,31,103,16,4,0,3,9,2,17,21,4,17,0,2,0,5,2,11,26,5,8,36,13,8,18,25,6,1,4,18,22,26,1,3,6,8,4,41,106,1,29,7,10,6,3,0,8,11,14,21,7,14,0,7,,,,,,,,,,,,,,,
15/11/1994,1620,37,36,7,96,80,72,96,107,21,39,19,9,13,4,53,17,2,1,1,23,45,92,17,10,0,0,14,1,13,29,5,22,2,7,1,9,3,8,40,0,7,30,24,5,9,31,14,0,1,30,24,39,0,3,5,10,6,42,130,8,20,14,17,3,0,0,5,12,23,27,4,11,7,8,,,,,,,,,,,,,,,
15/12/1994,1372,30,33,5,68,77,60,100,69,16,41,22,6,5,7,52,17,4,3,3,19,44,87,16,9,0,1,10,0,11,15,2,16,0,7,4,11,3,7,35,3,1,29,7,7,13,26,4,1,0,34,15,26,1,5,9,5,12,37,86,4,23,4,8,2,0,0,7,8,27,31,8,4,0,10,,,,,,,,,,,,,,,
15/01/1995,1087,14,22,10,60,69,48,63,92,15,35,14,2,12,4,39,10,2,1,0,23,8,51,19,10,0,2,7,0,1,15,1,19,1,7,1,6,0,6,31,0,3,23,11,0,5,32,11,0,5,20,14,28,2,4,2,0,7,22,91,2,18,3,6,1,0,0,0,8,14,15,1,8,1,10,,,,,,,,,,,,,,,
15/02/1995,1190,19,20,11,41,68,56,74,77,12,33,24,2,11,6,28,20,5,1,1,19,16,77,14,6,0,4,6,1,10,17,3,16,0,6,5,9,2,9,25,4,10,18,10,0,5,22,2,2,1,15,13,45,2,3,11,5,5,18,105,7,19,7,11,2,0,0,7,9,35,29,4,7,0,3,,,,,,,,,,,,,,,
15/03/1995,1423,31,33,6,105,85,86,99,88,8,27,18,5,12,5,41,12,2,2,4,29,26,88,22,6,0,3,7,4,10,14,7,25,3,4,8,3,1,3,22,0,8,28,12,1,13,28,10,2,2,27,23,30,0,4,1,6,4,30,101,6,14,10,11,4,0,0,3,9,33,23,7,9,1,9,,,,,,,,,,,,,,,
15/04/1995,1039,26,15,5,51,46,51,45,65,4,34,20,3,10,7,38,16,1,3,0,19,23,65,16,5,0,1,11,0,14,14,3,13,1,3,3,4,2,7,21,3,8,26,9,2,3,18,4,0,1,27,2,18,0,4,4,2,4,22,99,5,26,3,5,4,0,0,6,12,14,23,3,7,0,10,,,,,,,,,,,,,,,
15/05/1995,1215,28,28,7,96,53,67,72,86,11,25,27,6,8,8,34,18,0,4,1,14,17,74,15,4,0,6,8,1,10,16,1,16,1,5,1,8,2,9,25,1,3,14,4,7,15,25,6,0,1,26,18,20,3,5,8,3,7,17,81,8,23,12,20,5,1,0,1,7,26,14,8,4,2,8,,,,,,,,,,,,,,,
15/06/1995,1057,22,15,2,49,56,50,60,65,10,27,23,6,5,10,54,8,0,0,2,36,15,60,18,7,0,0,10,2,8,11,1,11,1,2,4,5,2,8,21,1,1,23,16,3,14,16,4,1,0,25,15,32,1,5,0,3,3,33,87,7,13,11,5,0,0,0,3,6,15,15,5,3,1,4,,,,,,,,,,,,,,,
15/07/1995,1094,18,19,6,66,64,63,72,80,5,29,27,5,6,4,53,23,1,1,1,21,20,75,14,9,0,3,10,1,16,10,4,13,0,1,3,1,2,0,20,1,4,15,5,4,3,16,1,0,2,26,14,14,3,2,3,3,8,20,93,3,9,4,8,1,0,0,3,5,28,14,8,3,1,4,,,,,,,,,,,,,,,
15/08/1995,1246,22,30,7,80,51,59,74,83,9,32,34,2,8,8,51,14,2,0,1,18,26,81,14,8,0,3,6,2,13,13,0,12,1,3,3,6,0,5,23,3,4,23,7,0,11,21,2,0,2,33,12,31,1,6,3,3,8,24,99,7,31,10,9,1,2,1,4,7,27,27,3,7,3,10,,,,,,,,,,,,,,,
15/09/1995,1204,24,23,4,60,43,92,66,68,12,32,36,5,11,13,50,13,2,2,2,17,33,87,17,9,1,0,10,2,16,17,7,13,0,3,1,3,2,9,23,1,4,17,8,3,5,24,6,0,0,29,9,24,0,1,8,4,8,33,70,6,23,11,8,1,0,1,2,9,20,19,6,7,1,8,,,,,,,,,,,,,,,
15/10/1995,1386,36,35,12,93,80,94,74,94,9,34,33,8,12,3,49,18,1,2,2,26,32,88,20,15,1,3,8,2,15,14,4,9,0,1,3,7,1,6,16,2,3,27,13,10,9,27,4,1,1,40,14,27,2,2,3,4,9,34,71,2,28,7,11,2,1,0,5,7,22,14,3,11,3,7,,,,,,,,,,,,,,,
15/11/1995,1408,30,27,13,44,122,78,87,111,19,34,33,4,9,8,41,16,2,1,3,32,34,90,15,5,0,1,6,2,12,16,2,15,3,2,4,9,1,1,22,1,6,23,4,6,22,34,7,1,4,32,22,32,0,4,5,2,8,20,81,7,20,11,11,6,1,0,4,12,19,29,4,3,1,12,,,,,,,,,,,,,,,
15/12/1995,1192,35,27,5,78,60,73,85,74,4,25,22,7,13,5,49,17,2,0,4,21,25,77,15,11,0,4,9,0,6,14,3,10,0,5,3,8,0,10,25,1,2,14,6,5,8,22,6,1,1,23,12,25,0,7,6,3,5,27,64,5,17,7,5,1,0,0,4,7,22,33,5,7,3,7,,,,,,,,,,,,,,,
15/01/1996,1146,28,20,7,72,86,80,72,115,9,29,23,4,6,9,49,13,2,2,3,14,23,74,13,9,0,0,5,2,6,17,2,18,1,6,1,6,0,4,20,0,3,15,10,7,6,15,6,0,2,14,6,19,1,6,2,0,5,21,60,4,18,9,11,1,2,0,3,7,11,13,4,6,0,9,,,,,,,,,,,,,,,
15/02/1996,1356,16,24,11,87,109,92,100,111,16,35,34,8,7,8,63,22,1,3,0,18,24,79,22,12,0,1,6,3,10,13,2,10,0,1,1,6,0,8,15,2,2,15,11,5,10,21,5,1,1,41,10,21,3,3,2,1,4,26,92,8,18,4,7,2,3,0,4,12,13,16,4,4,2,5,,,,,,,,,,,,,,,
15/03/1996,1503,40,24,1,95,124,121,96,111,9,37,33,9,10,7,51,18,3,2,5,29,26,109,21,17,0,5,7,1,12,16,3,20,0,3,4,7,1,5,17,2,4,14,12,4,7,20,6,3,4,34,26,15,3,3,5,1,3,23,93,3,20,16,13,5,2,0,6,8,17,15,0,9,3,5,,,,,,,,,,,,,,,
15/04/1996,1394,41,35,12,75,100,95,74,104,16,47,26,4,14,9,72,14,3,4,0,12,31,91,18,4,0,6,6,0,8,11,2,20,1,3,8,4,0,9,29,3,3,22,7,1,6,35,4,2,0,29,16,24,1,4,5,2,7,32,76,6,33,10,3,2,2,0,2,9,15,15,2,3,1,4,,,,,,,,,,,,,,,
15/05/1996,1604,33,37,6,86,111,109,113,121,7,32,48,12,8,8,65,19,0,2,5,26,38,122,22,10,1,2,15,1,15,25,1,7,2,1,15,12,0,8,13,1,6,21,8,3,9,29,2,1,4,29,19,30,3,4,5,2,3,43,76,12,27,7,14,1,3,0,4,16,23,21,9,5,2,4,,,,,,,,,,,,,,,
15/06/1996,1299,35,30,3,50,81,103,108,107,4,39,30,3,12,9,54,20,2,2,2,12,37,129,13,4,0,2,4,1,8,12,2,10,1,1,2,8,2,3,14,1,7,29,8,4,5,16,0,0,5,28,10,15,0,5,2,3,3,27,89,4,14,12,8,0,0,0,4,4,9,14,2,8,1,3,,,,,,,,,,,,,,,
15/07/1996,1434,43,28,8,63,93,112,90,133,16,40,30,6,11,6,76,10,0,0,0,27,21,130,15,10,0,3,3,0,14,11,4,9,0,2,2,4,0,3,14,1,4,29,10,4,18,25,1,2,5,15,16,23,2,6,2,5,2,37,92,8,23,10,6,0,1,0,3,9,9,15,5,4,4,1,,,,,,,,,,,,,,,
15/08/1996,1416,26,30,6,49,90,93,99,64,10,48,44,10,7,4,88,18,2,1,2,26,29,100,23,10,0,5,10,2,14,12,1,9,1,4,0,2,3,4,13,1,5,21,7,2,10,25,3,1,1,30,25,35,0,2,4,3,4,25,115,3,35,14,7,2,0,0,6,9,20,20,3,13,3,3,,,,,,,,,,,,,,,
15/09/1996,1452,27,23,6,68,88,67,76,164,14,30,49,6,10,7,61,28,1,0,1,11,37,132,26,10,0,0,12,0,14,13,2,11,3,3,0,7,4,3,13,2,6,25,10,5,1,27,4,0,0,25,23,21,0,2,4,4,4,34,111,5,29,14,14,0,2,0,1,6,10,18,3,6,2,7,,,,,,,,,,,,,,,
15/10/1996,1482,37,31,15,92,82,73,113,110,19,41,43,13,9,5,79,20,1,4,1,21,43,124,21,12,0,5,4,0,10,18,2,12,1,2,2,7,1,9,12,0,4,22,7,7,8,13,2,1,3,16,19,19,3,1,7,4,6,33,105,3,19,9,11,2,2,2,1,10,22,13,1,7,1,5,,,,,,,,,,,,,,,
15/11/1996,1652,35,51,4,80,104,83,144,168,11,55,44,6,19,15,71,26,1,1,1,13,37,137,24,6,2,3,15,2,13,14,0,15,1,4,1,7,2,2,16,1,3,20,4,5,10,28,6,0,1,26,20,22,1,3,6,1,2,29,99,5,35,12,13,2,1,2,5,11,20,14,3,7,0,2,,,,,,,,,,,,,,,
15/12/1996,1404,31,50,4,90,77,86,104,113,12,31,38,7,15,8,50,21,5,1,1,19,36,111,14,16,0,5,4,1,15,13,1,8,1,4,1,6,2,4,15,2,2,29,10,2,15,25,1,0,4,30,15,19,1,2,5,2,3,25,85,2,18,13,7,1,1,0,5,12,14,15,2,8,2,7,,,,,,,,,,,,,,,
15/01/1997,1288,23,34,2,68,62,92,79,130,19,37,30,6,8,4,58,17,1,1,1,16,29,116,16,13,0,2,9,0,6,8,1,13,1,3,2,1,1,5,8,2,7,24,3,6,7,20,6,0,5,25,10,18,0,0,0,1,3,23,98,28,26,6,9,4,1,0,0,10,9,4,3,5,0,3,,,,,,,,,,,,,,,
15/02/1997,1314,34,32,4,69,70,100,99,161,5,35,32,9,6,7,62,18,5,1,1,23,17,118,18,14,0,2,1,4,3,9,0,13,0,2,2,4,0,3,12,1,3,26,9,3,7,15,1,1,2,19,16,12,0,2,3,7,6,28,77,0,23,6,10,2,0,1,2,5,13,7,5,4,0,3,,,,,,,,,,,,,,,
15/03/1997,1359,31,44,12,66,92,64,69,144,23,35,24,8,16,6,85,14,1,2,1,10,29,123,16,11,0,1,8,1,17,11,0,9,2,8,0,3,1,2,12,1,5,31,10,2,9,14,3,0,2,25,17,29,0,2,5,3,9,28,82,1,18,8,13,0,2,0,3,7,11,7,1,4,1,5,,,,,,,,,,,,,,,
15/04/1997,1621,35,54,4,112,64,74,106,178,30,32,34,16,22,7,81,17,0,4,0,14,26,186,27,15,0,1,3,2,9,17,2,13,1,1,5,1,0,6,19,2,6,25,6,4,6,32,7,2,8,29,11,23,1,4,5,4,8,22,89,4,25,9,11,2,0,0,2,4,14,19,6,6,1,6,,,,,,,,,,,,,,,
15/05/1997,1556,37,43,14,77,74,85,85,179,22,34,40,7,17,11,83,19,2,2,1,28,38,169,24,14,0,2,6,0,3,9,1,9,1,1,1,3,0,6,10,5,2,29,9,2,7,21,3,2,3,25,18,16,1,3,4,2,4,34,107,4,33,13,7,4,0,0,4,3,15,9,3,3,2,2,,,,,,,,,,,,,,,
15/06/1997,1448,37,42,5,78,82,77,88,141,12,42,22,11,23,5,59,25,2,0,0,24,34,142,21,9,0,3,10,1,9,6,0,8,1,3,4,2,0,2,5,0,9,34,7,1,7,38,3,4,5,28,13,9,1,4,3,0,3,38,124,1,24,13,4,1,1,0,2,6,12,6,0,4,4,4,,,,,,,,,,,,,,,
15/07/1997,1740,39,48,10,68,92,95,91,158,16,49,48,12,16,10,102,20,3,0,1,28,37,177,21,19,1,4,7,3,15,13,0,6,1,4,3,1,0,6,16,1,6,44,7,6,9,44,2,0,2,39,22,40,1,4,4,3,7,42,106,5,33,3,9,0,0,0,8,8,15,18,6,4,0,2,,,,,,,,,,,,,,,
15/08/1997,1562,36,39,11,58,104,89,85,139,34,36,31,11,13,8,89,22,0,2,0,25,34,173,20,11,0,2,9,0,13,10,1,11,0,0,0,5,0,4,12,2,3,25,12,1,11,28,2,0,2,30,22,35,1,5,0,2,9,31,111,3,25,14,9,2,1,0,1,3,14,8,1,7,1,4,,,,,,,,,,,,,,,
15/09/1997,1744,37,41,13,83,92,125,101,196,11,38,44,7,25,8,93,21,0,0,1,29,52,180,18,16,0,1,9,2,7,18,2,9,1,3,1,5,3,7,17,2,4,29,8,3,11,32,0,2,3,32,19,27,1,5,3,3,9,38,110,6,30,7,13,0,0,0,0,10,12,5,2,2,0,0,,,,,,,,,,,,,,,
15/10/1997,1738,37,50,17,68,118,97,126,186,15,32,31,11,18,9,72,25,6,1,2,30,36,172,24,12,0,4,8,2,7,13,4,11,1,0,2,3,4,9,15,0,5,51,10,9,11,30,5,1,1,17,12,26,1,1,5,3,12,29,108,7,31,9,14,4,1,0,6,12,8,17,2,6,1,5,,,,,,,,,,,,,,,
15/11/1997,1663,43,47,12,71,95,139,108,157,23,42,42,6,23,6,106,24,2,1,0,24,35,124,33,10,0,0,9,0,14,15,2,8,1,3,1,1,3,4,12,2,8,37,9,11,4,40,2,1,3,41,21,19,1,1,0,1,13,30,90,10,14,8,7,1,0,0,3,6,10,15,0,8,0,1,,,,,,,,,,,,,,,
15/12/1997,1561,40,61,6,78,83,113,93,117,10,40,27,15,22,8,72,27,0,2,3,32,35,117,25,14,0,5,10,1,10,12,2,8,0,1,1,4,0,5,13,0,10,38,10,6,5,49,5,0,4,21,15,27,0,8,2,2,4,28,100,8,29,16,10,1,1,0,3,5,7,21,3,6,3,2,,,,,,,,,,,,,,,
15/01/1998,1246,29,31,4,61,56,81,74,119,15,29,24,8,23,9,57,18,0,1,0,28,18,147,16,5,0,3,10,0,6,12,2,10,1,6,1,5,0,4,13,1,6,19,4,2,12,23,8,1,2,24,17,19,3,2,1,1,8,37,60,5,30,9,5,1,0,0,2,1,4,8,0,4,0,1,,,,,,,,,,,,,,,
15/02/1998,1344,38,57,8,53,60,75,84,180,11,38,28,9,13,11,58,20,0,1,1,18,21,109,26,10,0,6,2,0,10,10,1,8,0,3,4,1,1,7,14,2,8,28,6,4,7,20,4,3,7,23,22,13,0,3,0,0,6,27,97,3,17,3,10,1,0,0,0,6,8,10,4,2,1,3,,,,,,,,,,,,,,,
15/03/1998,1523,47,57,19,55,63,93,99,160,19,33,26,11,25,7,66,20,2,2,4,17,40,119,26,11,0,4,4,1,9,11,2,8,0,4,1,5,0,4,16,1,9,39,10,8,16,40,3,3,4,30,20,27,0,5,1,3,9,38,83,4,27,9,6,2,0,0,2,6,9,10,0,4,0,5,,,,,,,,,,,,,,,
15/04/1998,1242,27,43,6,49,35,65,86,121,18,39,34,6,25,7,70,20,1,2,1,28,29,108,25,4,0,7,4,3,8,7,2,7,0,5,1,0,0,5,10,0,2,29,2,3,12,35,2,1,8,25,9,17,1,4,3,3,6,24,79,2,23,5,5,1,1,0,2,3,15,5,3,3,0,1,,,,,,,,,,,,,,,
15/05/1998,1214,25,40,6,59,48,47,75,162,12,30,31,3,19,8,58,21,1,3,0,19,32,88,13,6,0,3,3,0,6,10,3,8,0,2,2,3,1,6,13,1,8,28,7,6,14,31,3,0,2,19,13,21,2,3,2,3,8,30,77,9,19,9,8,1,1,0,3,5,7,6,1,1,0,0,,,,,,,,,,,,,,,
15/06/1998,1105,24,39,10,50,37,65,60,120,16,16,32,3,22,6,32,22,0,1,2,25,30,76,14,8,1,5,7,0,9,10,2,8,1,2,1,3,0,4,9,0,4,41,8,4,9,24,7,0,3,19,10,15,4,4,2,2,7,33,75,6,19,10,4,1,0,0,2,3,4,8,0,4,0,1,,,,,,,,,,,,,,,
15/07/1998,1199,24,25,8,51,48,67,60,157,28,27,25,4,9,5,67,15,0,0,0,10,30,84,22,7,0,3,6,1,11,9,3,8,0,2,3,3,1,2,9,1,3,24,10,7,9,34,3,1,3,25,9,18,0,3,0,3,5,31,100,6,25,5,8,0,0,0,2,4,14,7,1,3,1,0,,,,,,,,,,,,,,,
15/08/1998,1170,28,37,10,61,38,71,64,132,16,26,29,6,23,13,63,16,2,0,2,25,16,69,23,6,0,2,2,0,9,8,4,8,2,1,0,2,0,2,19,1,5,28,3,5,9,25,1,2,4,27,9,21,2,2,2,1,4,28,84,2,16,9,2,1,1,0,1,6,13,9,2,7,0,3,,,,,,,,,,,,,,,
15/09/1998,1207,22,33,6,53,39,78,73,135,16,31,28,4,14,8,65,16,3,1,1,22,23,72,14,9,0,11,7,1,11,14,1,12,0,2,1,2,2,3,8,1,6,25,8,7,12,26,5,1,3,24,16,23,3,2,1,2,9,43,77,5,30,6,5,0,2,0,1,4,7,6,2,2,2,0,,,,,,,,,,,,,,,
15/10/1998,1288,22,42,11,43,60,87,72,157,11,29,46,9,16,4,68,21,5,3,2,16,36,68,18,5,1,1,7,0,9,7,2,9,2,2,1,2,0,5,11,0,6,27,13,9,4,30,7,4,4,24,12,15,4,1,0,0,7,26,96,8,33,8,10,1,1,0,1,4,7,8,1,5,2,0,,,,,,,,,,,,,,,
15/11/1998,1388,51,43,17,72,50,74,58,175,19,36,44,7,17,7,88,20,2,3,2,19,30,96,18,5,0,3,11,1,23,11,5,9,0,2,3,4,0,4,19,2,5,25,10,15,12,27,1,1,1,25,9,17,0,3,2,0,7,30,75,3,22,5,5,1,2,0,4,4,10,9,2,4,0,2,,,,,,,,,,,,,,,
15/12/1998,1326,39,45,13,41,56,60,87,154,13,33,30,4,21,7,58,23,0,0,0,16,21,86,15,7,0,5,8,1,12,9,1,11,0,2,3,6,1,4,14,1,5,30,8,13,14,35,3,1,5,33,14,29,2,1,3,1,6,36,81,13,27,19,11,1,1,0,4,0,12,10,0,0,0,1,,,,,,,,,,,,,,,
15/01/1999,1153,18,33,10,50,53,82,60,142,9,34,21,2,18,11,54,15,1,0,2,18,23,86,19,7,0,4,3,1,16,8,0,10,0,1,1,2,0,3,16,0,9,30,10,4,5,17,2,0,3,20,6,20,2,3,1,2,3,31,84,8,27,6,5,0,1,0,0,0,9,6,1,3,0,2,,,,,,,,,,,,,,,
15/02/1999,1340,36,34,10,78,65,98,69,136,16,25,23,3,19,7,77,28,1,2,1,19,20,99,18,9,0,6,2,0,8,19,1,9,2,3,1,2,2,6,12,1,4,35,15,7,8,22,6,1,2,22,15,21,2,2,2,2,5,42,86,7,19,4,10,0,0,0,1,9,13,6,1,4,0,0,,,,,,,,,,,,,,,
15/03/1999,1820,42,62,10,67,71,123,99,288,13,39,33,9,24,15,103,20,1,0,2,23,26,123,23,6,0,1,8,0,14,22,1,8,2,2,0,4,2,6,25,0,6,36,14,6,6,50,6,2,11,18,10,25,4,3,3,1,14,41,123,2,34,10,14,1,1,2,6,7,18,19,4,6,0,0,,,,,,,,,,,,,,,
15/04/1999,1546,24,47,13,68,103,115,77,161,26,29,39,9,22,11,71,25,1,4,0,22,23,117,21,13,0,2,11,5,10,16,4,10,1,5,1,1,0,12,11,2,6,33,13,6,19,41,8,2,1,28,7,29,1,3,0,1,6,28,107,6,26,9,5,0,0,0,2,4,9,10,2,2,0,0,,,,,,,,,,,,,,,
15/05/1999,1735,29,37,13,72,109,142,120,242,13,42,30,10,27,6,78,25,2,5,1,26,35,106,20,2,0,4,11,2,18,15,1,8,0,5,1,4,1,6,15,1,9,23,11,10,7,34,2,2,6,29,13,30,1,2,1,2,5,42,139,5,14,17,9,0,2,0,1,6,11,12,0,4,0,2,,,,,,,,,,,,,,,
15/06/1999,1574,34,41,7,64,65,125,63,192,28,32,32,12,24,8,80,21,6,1,2,21,28,132,14,6,0,0,7,1,10,16,2,17,0,2,1,4,0,8,20,0,5,30,14,8,18,25,3,1,2,34,15,24,5,0,4,2,8,41,110,2,32,9,9,0,0,0,4,5,25,7,2,1,0,3,,,,,,,,,,,,,,,
15/07/1999,1712,30,41,5,67,72,108,80,288,21,28,33,3,31,7,72,23,3,3,2,20,18,124,24,15,0,5,13,0,15,13,1,9,1,4,1,7,0,3,22,0,17,42,14,6,6,40,7,2,4,29,14,20,3,1,3,4,11,41,130,4,26,10,6,2,0,0,1,2,24,14,7,5,0,5,,,,,,,,,,,,,,,
15/08/1999,1746,25,49,9,73,90,150,103,222,17,40,37,4,22,6,80,29,1,1,0,29,26,103,22,8,0,2,7,1,13,9,4,12,1,2,1,6,2,6,22,1,12,43,10,5,14,43,8,2,6,25,17,22,2,2,3,2,8,51,124,5,26,13,14,0,1,1,2,3,16,23,2,4,0,2,,,,,,,,,,,,,,,
15/09/1999,1948,45,39,21,100,89,104,89,302,23,53,59,14,21,12,97,31,3,2,4,29,29,118,19,7,0,5,9,0,13,11,2,14,6,2,1,4,1,6,17,1,8,40,7,8,12,34,7,1,5,41,14,19,2,2,6,3,13,49,116,13,36,9,15,1,0,0,1,6,28,42,1,3,0,4,,,,,,,,,,,,,,,
15/10/1999,1595,33,46,13,65,56,93,81,204,27,33,35,3,15,6,89,29,4,0,1,26,33,111,13,14,0,5,6,0,8,9,5,9,1,2,2,3,3,6,18,2,8,34,18,12,9,53,6,8,8,21,15,25,4,1,2,1,10,35,127,6,20,6,11,3,0,0,1,4,19,14,2,2,0,1,,,,,,,,,,,,,,,
